country_name,continent,country_pk,language_pk,pk,jsondata,id,name,description,markup_description,latitude,longitude,version
Costa Rica,North America,35,293,293,,cab,Cabécar,,,9.75,-83.4166666667,1
Costa Rica,North America,35,2195,2195,,trb,Teribe,,,9.333333333330001,-82.6666666667,1
Costa Rica,North America,35,2310,2310,,bri,Bribri,,,9.416666666669999,-83.0,1
Croatia,Europe,36,2272,2272,,scr,Serbian-Croatian,,,44.0,19.0,1
Cyprus,Europe,37,88,88,,gcy,Greek (Cypriot),,,34.75,33.0,1
Cyprus,Europe,37,504,504,,ako,Arabic (Kormakiti),,,35.25,33.5,1
Czech Republic,Europe,38,2215,2215,,cze,Czech,,,50.0,15.0,1
Côte d'Ivoire,Africa,39,91,91,,gue,Guere,,,6.666666666669999,-7.75,1
Côte d'Ivoire,Africa,39,96,96,,gro,Guro,,,7.0,-6.0,1
Côte d'Ivoire,Africa,39,245,245,,vat,Vata,,,5.833333333330001,-5.416666666669999,1
Côte d'Ivoire,Africa,39,284,284,,bnq,Beng,,,7.833333333330001,-4.25,1
Côte d'Ivoire,Africa,39,315,315,,dyu,Dyula,,,9.833333333330001,-4.66666666667,1
Côte d'Ivoire,Africa,39,378,378,,lob,Lobi,,,10.5,-3.25,1
Côte d'Ivoire,Africa,39,628,628,,abd,Abidji,,,5.666666666669999,-4.58333333333,1
Côte d'Ivoire,Africa,39,674,674,,dym,Dyimini,,,8.416666666669999,-4.41666666667,1
Côte d'Ivoire,Africa,39,723,723,,naf,Nafaanra,,,8.0,-2.58333333333,1
Côte d'Ivoire,Africa,39,768,768,,wob,Wobe,,,7.416666666669999,-7.333333333330001,1
Côte d'Ivoire,Africa,39,1016,1016,,ayi,Anyi,,,7.0,-3.5,1
Côte d'Ivoire,Africa,39,1031,1031,,gdi,Godié,,,5.416666666669999,-5.833333333330001,1
Côte d'Ivoire,Africa,39,1154,1154,,aiz,Aizi,,,5.25,-4.5,1
Côte d'Ivoire,Africa,39,1210,1210,,ald,Alladian,,,5.16666666667,-4.33333333333,1
Côte d'Ivoire,Africa,39,1230,1230,,ega,Ega,,,5.5,-5.5,1
Côte d'Ivoire,Africa,39,1308,1308,,jel,Jeli,,,9.5,-5.666666666669999,1
Côte d'Ivoire,Africa,39,1329,1329,,snd,Senadi,,,9.5,-6.25,1
Côte d'Ivoire,Africa,39,1331,1331,,snn,Soninke,,,15.0,-10.5,1
Côte d'Ivoire,Africa,39,1383,1383,,ble,Baule,,,7.0,-5.0,1
Côte d'Ivoire,Africa,39,1539,1539,,bet,Bété,,,6.25,-6.25,1
Côte d'Ivoire,Africa,39,1821,1821,,adi,Adioukrou,,,5.416666666669999,-4.58333333333,1
Côte d'Ivoire,Africa,39,1937,1937,,mka,Mauka,,,8.333333333330001,-7.5,1
Côte d'Ivoire,Africa,39,2074,2074,,dan,Dan,,,7.5,-8.0,1
Côte d'Ivoire,Africa,39,2578,2578,,wna,Wan,,,7.833333333330001,-5.86666666667,1
Côte d'Ivoire,Africa,39,2579,2579,,ddj,Dadjriwalé,,,5.25,-5.666666666669999,1
Côte d'Ivoire,Africa,39,2580,2580,,ney,Neyo,,,5.0,-6.0,1
Côte d'Ivoire,Africa,39,2591,2591,,avk,Avikam,,,5.16666666667,-5.5,1
Democratic Republic of Congo,Africa,40,316,316,,eny,Enya,,,-0.5,25.25,1
Democratic Republic of Congo,Africa,40,348,348,,kyo,Kanyok,,,-7.333333333330001,23.5833333333,1
Democratic Republic of Congo,Africa,40,360,360,,ktb,Kituba,,,-5.0,17.5,1
Democratic Republic of Congo,Africa,40,374,374,,les,Lese,,,2.0,29.0,1
Democratic Republic of Congo,Africa,40,379,379,,lgt,Logoti,,,3.5,30.0,1
Democratic Republic of Congo,Africa,40,393,393,,mit,Mituku,,,-1.6666666666699999,25.5,1
Democratic Republic of Congo,Africa,40,450,450,,sge,Songe,,,-6.833333333330001,22.0,1
Democratic Republic of Congo,Africa,40,486,486,,yak,Yaka,,,-7.0,17.5,1
Democratic Republic of Congo,Africa,40,526,526,,dng,Ding,,,-4.33333333333,19.5,1
Democratic Republic of Congo,Africa,40,571,571,,ndi,Ngbandi,,,3.75,22.0,1
Democratic Republic of Congo,Africa,40,575,575,,nng,Nyanga,,,-1.25,28.1666666667,2
Democratic Republic of Congo,Africa,40,722,722,,mdu,Mündü,,,4.5,30.0,1
Democratic Republic of Congo,Africa,40,725,725,,nbe,Ngombe,,,3.0,23.0,1
Democratic Republic of Congo,Africa,40,842,842,,tet,Tetela,,,-4.0,24.0,1
Democratic Republic of Congo,Africa,40,850,850,,yns,Yansi,,,-3.83333333333,18.0,1
Democratic Republic of Congo,Africa,40,862,862,,blu,Bena-Lulua,,,-6.0,21.0,1
Democratic Republic of Congo,Africa,40,872,872,,fio,Fiote,,,-5.5,14.0,1
Democratic Republic of Congo,Africa,40,923,923,,dok,Doko,,,3.0,23.0833333333,1
Democratic Republic of Congo,Africa,40,944,944,,nde,Nande,,,-0.08333333333330001,29.1666666667,1
Democratic Republic of Congo,Africa,40,997,997,,nto,Ntomba,,,-2.0,18.3333333333,1
Democratic Republic of Congo,Africa,40,1023,1023,,bol,Bolia,,,-1.25,18.3333333333,1
Democratic Republic of Congo,Africa,40,1050,1050,,sgl,Sengele,,,-1.8333333333300001,17.3333333333,1
Democratic Republic of Congo,Africa,40,1052,1052,,tal,Talinga,,,0.416666666667,29.6666666667,1
Democratic Republic of Congo,Africa,40,1070,1070,,hem,Hemba,,,-6.25,27.1666666667,1
Democratic Republic of Congo,Africa,40,1081,1081,,lmb,Lamba,,,-13.0,28.0,1
Democratic Republic of Congo,Africa,40,1087,1087,,mbl,Mbole,,,-0.666666666667,24.6666666667,1
Democratic Republic of Congo,Africa,40,1103,1103,,bia,Bila,,,1.0,28.75,1
Democratic Republic of Congo,Africa,40,1126,1126,,leb,Lebeo,,,1.75,25.0,1
Democratic Republic of Congo,Africa,40,1184,1184,,leg,Lega,,,-2.83333333333,27.1666666667,2
Democratic Republic of Congo,Africa,40,1187,1187,,ma,Ma,,,3.5,28.0,1
Democratic Republic of Congo,Africa,40,1218,1218,,bob,Bobangi,,,-1.33333333333,17.3333333333,1
Democratic Republic of Congo,Africa,40,1296,1296,,bem,Bemba,,,-10.0,28.25,1
Democratic Republic of Congo,Africa,40,1311,1311,,kil,Kiluba,,,-8.0,26.0,1
Democratic Republic of Congo,Africa,40,1321,1321,,ngb,Ngbaka (Minagende),,,3.5,20.0,2
Democratic Republic of Congo,Africa,40,1345,1345,,bbu,Barambu,,,3.5,27.0,1
Democratic Republic of Congo,Africa,40,1359,1359,,kte,Kete,,,-7.0,22.8333333333,1
Democratic Republic of Congo,Africa,40,1389,1389,,dgo,Dongo,,,3.0,30.0,1
Democratic Republic of Congo,Africa,40,1411,1411,,mgo,Mongo,,,0.0,21.0,1
Democratic Republic of Congo,Africa,40,1425,1425,,tbw,Tabwa,,,-8.0,29.5,1
Democratic Republic of Congo,Africa,40,1496,1496,,avo,Avokaya,,,4.66666666667,30.0,1
Democratic Republic of Congo,Africa,40,1501,1501,,cil,CiLuba,,,-6.0,22.0,1
Democratic Republic of Congo,Africa,40,1515,1515,,mmv,Mamvu,,,3.25,29.0,1
Democratic Republic of Congo,Africa,40,1563,1563,,nza,Nzakara,,,5.0,23.0,1
Democratic Republic of Congo,Africa,40,1588,1588,,bsh,Bushoong,,,-4.5,21.5,1
Democratic Republic of Congo,Africa,40,1613,1613,,mga,Mondunga,,,2.25,21.5,1
Democratic Republic of Congo,Africa,40,1634,1634,,bgr,Bagiro,,,4.33333333333,20.5833333333,1
Democratic Republic of Congo,Africa,40,1653,1653,,mbt,Mangbetu,,,2.5,26.5,1
Democratic Republic of Congo,Africa,40,1720,1720,,hnd,Hunde,,,-1.16666666667,28.8333333333,1
Democratic Republic of Congo,Africa,40,1725,1725,,ldu,Lendu,,,2.0,30.5,1
Democratic Republic of Congo,Africa,40,1874,1874,,lbu,Lunda,,,-10.6666666667,24.0,1
Democratic Republic of Congo,Africa,40,1904,1904,,mba,Mba,,,1.0,25.0,1
Democratic Republic of Congo,Africa,40,2002,2002,,lin,Lingala,,,2.0,18.5,1
Democratic Republic of Congo,Africa,40,2185,2185,,zan,Zande,,,4.0,26.0,1
Democratic Republic of Congo,Africa,40,2313,2313,,kon,Kongo,,,-5.0,15.0,2
Democratic Republic of Congo,Africa,40,2314,2314,,lug,Lugbara,,,3.08333333333,30.9166666667,1
Democratic Republic of Congo,Africa,40,2377,2377,,nti,Ngiti,,,1.33333333333,30.25,1
Democratic Republic of Congo,Africa,40,2587,2587,,myg,Mayogo,,,3.0,29.0,1
Democratic Republic of Congo,Africa,40,2594,2594,,bdu,Budu,,,2.0,28.0,1
Democratic Republic of Congo,Africa,40,2597,2597,,sku,Suku,,,-6.0,17.6666666667,1
Democratic Republic of Congo,Africa,40,2679,2679,,nbm,Ngbaka (Ma'bo),,,3.56,18.36,1
Denmark,Europe,41,1113,1113,,far,Faroese,,,62.0,-7.0,1
Denmark,Europe,41,2216,2216,,dsh,Danish,,,56.0,10.0,1
Djibouti,Africa,42,1814,1814,,qaf,Qafar,,,12.0,42.0,1
Dominica,North America,43,375,375,,lcr,Lesser Antillean French Creole,,,15.0,-61.1666666667,1
East Timor,Asia,44,2255,2255,,ttn,Tetun,,,-9.0,126.0,1
East Timor,Asia,44,2633,2633,,ttd,Tetun Dili,,,-8.583333333330001,125.583333333,1
East Timor,Asia,44,2643,2643,,mkj,Makasae,,,-8.666666666669999,126.5,1
Ecuador,South America,45,739,739,,qec,Quechua (Ecuadorean),,,-1.0,-79.0,1
Ecuador,South America,45,950,950,,sec,Secoya,,,-0.33333333333299997,-76.0,1
Ecuador,South America,45,1069,1069,,esm,Esmeraldeño,,,0.33333333333299997,-79.8333333333,1
Ecuador,South America,45,1098,1098,,zpr,Zaparo,,,-2.0,-76.3333333333,1
Ecuador,South America,45,1445,1445,,cof,Cofán,,,0.166666666667,-77.1666666667,1
Ecuador,South America,45,1851,1851,,tsf,Tsafiki,,,-1.0,-79.3333333333,1
Ecuador,South America,45,1944,1944,,sin,Siona,,,0.33333333333299997,-76.25,1
Ecuador,South America,45,2057,2057,,cay,Cayapa,,,0.666666666667,-79.0,1
Ecuador,South America,45,2095,2095,,jiv,Jivaro,,,-2.5,-78.0,1
Ecuador,South America,45,2306,2306,,wao,Waorani,,,-1.0,-76.5,1
Ecuador,South America,45,2467,2467,,qim,Quechua (Imbabura),,,0.33333333333299997,-78.0,1
Ecuador,South America,45,2476,2476,,awp,Awa Pit,,,1.5,-78.25,1
Egypt,Africa,46,915,915,,bsi,Berber (Siwa),,,29.1666666667,25.5,1
Egypt,Africa,46,1415,1415,,nob,Nobiin,,,21.0,31.0,1
Egypt,Africa,46,1476,1476,,nku,Nubian (Kunuz),,,23.0,33.0,1
Egypt,Africa,46,1584,1584,,ams,Arabic (Modern Standard),,,25.0,42.0,1
Egypt,Africa,46,2187,2187,,cop,Coptic,,,26.0,32.0,1
Egypt,Africa,46,2518,2518,,aeg,Arabic (Egyptian),,,30.0,31.0,1
El Salvador,North America,47,2324,2324,,pip,Pipil,,,13.833333333299999,-89.5833333333,1
Equatorial Guinea,Africa,48,292,292,,buj,Bujeba,,,3.0,10.1666666667,1
Equatorial Guinea,Africa,48,513,513,,bga,Benga,,,1.16666666667,9.416666666669999,1
Equatorial Guinea,Africa,48,919,919,,bub,Bubi,,,3.5,8.666666666669999,1
Eritrea,Africa,49,467,467,,tbe,Tigré (Beni Amer),,,15.5,38.0,1
Eritrea,Africa,49,591,591,,sao,Saho,,,14.75,39.75,1
Eritrea,Africa,49,1488,1488,,tig,Tigrinya,,,14.5,38.5,1
Eritrea,Africa,49,1584,1584,,ams,Arabic (Modern Standard),,,25.0,42.0,1
Eritrea,Africa,49,1814,1814,,qaf,Qafar,,,12.0,42.0,1
Eritrea,Africa,49,1922,1922,,bln,Bilin,,,15.75,38.5,1
Eritrea,Africa,49,2178,2178,,nar,Nara (in Ethiopia),,,15.083333333299999,37.5833333333,1
Eritrea,Africa,49,2291,2291,,tgr,Tigré,,,16.5,38.5,1
Eritrea,Africa,49,2401,2401,,bej,Beja,,,18.0,36.0,1
Eritrea,Africa,49,2415,2415,,knm,Kunama,,,14.5,37.0,1
Estonia,Europe,50,2235,2235,,est,Estonian,,,59.0,26.0,1
Ethiopia,Africa,51,99,99,,hrr,Harari,,,9.25,42.1666666667,1
Ethiopia,Africa,51,140,140,,kjr,Koorete,,,5.833333333330001,37.8333333333,2
Ethiopia,Africa,51,178,178,,muh,Muher,,,8.166666666669999,38.1666666667,1
Ethiopia,Africa,51,404,404,,moc,Moca,,,7.583333333330001,35.5,2
Ethiopia,Africa,51,489,489,,yms,Yemsa,,,7.833333333330001,37.3333333333,1
Ethiopia,Africa,51,512,512,,bys,Bayso,,,6.25,37.75,1
Ethiopia,Africa,51,591,591,,sao,Saho,,,14.75,39.75,1
Ethiopia,Africa,51,661,661,,brj,Burji,,,5.5,37.8333333333,1
Ethiopia,Africa,51,673,673,,dug,Dullay (Gollango),,,5.5,37.25,1
Ethiopia,Africa,51,734,734,,orb,Oromo (Boraana),,,4.5,38.5,1
Ethiopia,Africa,51,749,749,,ssh,Shinassha,,,10.4166666667,36.1666666667,1
Ethiopia,Africa,51,827,827,,owc,Oromo (West-Central),,,9.0,37.0,1
Ethiopia,Africa,51,1211,1211,,abo,Arbore,,,5.0,36.75,1
Ethiopia,Africa,51,1276,1276,,sod,Soddo,,,8.5,38.5,1
Ethiopia,Africa,51,1310,1310,,kef,Kefa,,,7.25,36.25,1
Ethiopia,Africa,51,1330,1330,,shb,Shabo,,,7.583333333330001,35.4166666667,1
Ethiopia,Africa,51,1360,1360,,kul,Kullo,,,6.75,37.0833333333,1
Ethiopia,Africa,51,1372,1372,,trm,Tirmaga,,,5.75,35.25,1
Ethiopia,Africa,51,1405,1405,,mle,Maale,,,6.0,36.9166666667,1
Ethiopia,Africa,51,1470,1470,,mur,Mursi,,,5.583333333330001,36.0833333333,1
Ethiopia,Africa,51,1488,1488,,tig,Tigrinya,,,14.5,38.5,1
Ethiopia,Africa,51,1502,1502,,dha,Dhaasanac,,,4.66666666667,36.3333333333,1
Ethiopia,Africa,51,1543,1543,,dim,Dime,,,6.166666666669999,36.25,1
Ethiopia,Africa,51,1545,1545,,gam,Gamo,,,6.666666666669999,37.25,1
Ethiopia,Africa,51,1633,1633,,awn,Awngi,,,10.833333333299999,36.6666666667,1
Ethiopia,Africa,51,1668,1668,,aar,Aari,,,6.0,36.5833333333,1
Ethiopia,Africa,51,1677,1677,,cai,Chai,,,5.33333333333,35.3333333333,1
Ethiopia,Africa,51,1688,1688,,koe,Koegu,,,7.0,36.0833333333,1
Ethiopia,Africa,51,1745,1745,,zay,Zayse,,,5.916666666669999,37.3333333333,1
Ethiopia,Africa,51,1760,1760,,kem,Kemant,,,12.666666666700001,37.4166666667,2
Ethiopia,Africa,51,1762,1762,,maj,Majang,,,6.75,35.0,1
Ethiopia,Africa,51,1766,1766,,mee,Me'en,,,5.0,37.0,1
Ethiopia,Africa,51,1799,1799,,hmr,Hamer,,,5.0,36.5,1
Ethiopia,Africa,51,1814,1814,,qaf,Qafar,,,12.0,42.0,1
Ethiopia,Africa,51,1856,1856,,wly,Wolaytta,,,6.833333333330001,37.75,1
Ethiopia,Africa,51,1863,1863,,chh,Chaha,,,8.112935,37.93267,1
Ethiopia,Africa,51,1867,1867,,gmz,Gumuz,,,12.5,35.8333333333,1
Ethiopia,Africa,51,1909,1909,,nue,Nuer,,,8.333333333330001,32.0,1
Ethiopia,Africa,51,1930,1930,,gim,Gimira,,,7.0,35.75,1
Ethiopia,Africa,51,1946,1946,,any,Anywa,,,8.0,33.5,1
Ethiopia,Africa,51,1997,1997,,kom,Komo,,,8.75,33.75,1
Ethiopia,Africa,51,2075,2075,,diz,Dizi,,,6.166666666669999,36.5,1
Ethiopia,Africa,51,2132,2132,,ber,Berta,,,10.3333333333,34.6666666667,1
Ethiopia,Africa,51,2387,2387,,amh,Amharic,,,10.0,38.0,1
Ethiopia,Africa,51,2415,2415,,knm,Kunama,,,14.5,37.0,1
Ethiopia,Africa,51,2513,2513,,orh,Oromo (Harar),,,9.0,42.0,1
Ethiopia,Africa,51,2603,2603,,sid,Sidaama,,,6.666666666669999,38.5,1
Fiji,Australia & Oceania,52,60,60,,fiw,Fijian (Wayan),,,-17.0,177.3,1
Fiji,Australia & Oceania,52,2084,2084,,rot,Rotuman,,,-12.5,177.06666666700002,1
Fiji,Australia & Oceania,52,2510,2510,,fij,Fijian,,,-17.8333333333,178.0,1
Fiji,Australia & Oceania,52,2639,2639,,ndr,Nadroga,,,-18.0833333333,177.41666666700002,1
Finland,Europe,53,318,318,,fsl,Finnish Sign Language,,,62.0,26.0,1
Finland,Europe,53,2159,2159,,sno,Saami (Northern),,,69.0,24.0,1
Finland,Europe,53,2341,2341,,swe,Swedish,,,60.0,15.0,1
Finland,Europe,53,2546,2546,,fin,Finnish,,,62.0,25.0,1
France,Europe,54,10,10,,alt,Alsatian,,,48.5,7.5,1
France,Europe,54,203,203,,pro,Provençal,,,44.0,6.0,1
France,Europe,54,368,368,,lsf,Langue des Signes Française,,,47.0,3.0,1
France,Europe,54,655,655,,bso,Basque (Souletin),,,43.5,-1.5,1
France,Europe,54,892,892,,occ,Occitan,,,44.0,2.0,1
France,Europe,54,2299,2299,,bre,Breton,,,48.0,-3.0,1
France,Europe,54,2533,2533,,bsq,Basque,,,43.0,-3.0,1
France,Europe,54,2550,2550,,fre,French,,,48.0,2.0,1
French Guiana,South America,55,92,92,,gfr,Guianese French Creole,,,5.0,-53.0,1
French Guiana,South America,55,618,618,,wyn,Wayana,,,3.25,-54.1666666667,1
French Guiana,South America,55,1199,1199,,srm,Saramaccan,,,4.5,-55.5,1
French Guiana,South America,55,2678,2678,,ndy,Ndyuka,,,4.5,-54.5,1
French Guiana,South America,55,2664,2664,,eme,Émérillon,,,3.16666666667,-52.4166666667,1
French Polynesia,Australia & Oceania,56,557,557,,mrq,Marquesan,,,-8.916666666669999,-140.08333333299998,1
French Polynesia,Australia & Oceania,56,905,905,,tua,Tuamotuan,,,-17.0,-144.0,1
French Polynesia,Australia & Oceania,56,2211,2211,,tah,Tahitian,,,-17.6666666667,-149.58333333299998,1
Gabon,Africa,57,513,513,,bga,Benga,,,1.16666666667,9.416666666669999,1
Gabon,Africa,57,904,904,,tgo,Tsogo,,,-1.5,11.333333333299999,1
Gabon,Africa,57,943,943,,mpo,Mpongwe,,,-1.25,9.5,1
Gabon,Africa,57,980,980,,dma,Duma,,,-0.95,13.0,1
Gabon,Africa,57,1131,1131,,mbe,Mbere,,,-0.5,14.0,1
Gabon,Africa,57,1473,1473,,ndu,Ndumu,,,-1.6666666666699999,13.583333333299999,1
Gabon,Africa,57,1478,1478,,sgu,Sangu,,,-1.5,11.833333333299999,1
Gabon,Africa,57,2595,2595,,vif,Vili,,,-5.5,14.0,1
Gambia,Africa,58,1362,1362,,mkg,Mandinka (Gambian),,,13.416666666700001,-16.0,1
Gambia,Africa,58,2342,2342,,wlf,Wolof,,,15.25,-16.0,1
Gambia,Africa,58,2390,2390,,dio,Diola-Fogny,,,13.0,-16.25,1
Georgia,Asia,59,244,244,,urm,Urum,,,47.1166666667,37.55,1
Georgia,Asia,59,392,392,,mgl,Mingrelian,,,42.5,42.0,1
Georgia,Asia,59,753,753,,sva,Svan,,,43.0,42.5,1
Georgia,Asia,59,1252,1252,,laz,Laz,,,41.5,41.5,1
Georgia,Asia,59,2167,2167,,ttu,Tsova-Tush,,,42.5,45.5,1
Georgia,Asia,59,2192,2192,,oss,Ossetic,,,43.0,44.0,1
Georgia,Asia,59,2526,2526,,geo,Georgian,,,42.0,44.0,1
Georgia,Asia,59,2534,2534,,abk,Abkhaz,,,43.0833333333,41.0,1
Germany,Europe,60,61,61,,fea,Frisian (Eastern),,,53.5833333333,7.5,1
Germany,Europe,60,62,62,,fno,Frisian (North),,,54.5,9.0,1
Germany,Europe,60,69,69,,gba,German (Bavarian),,,49.0,11.5,1
Germany,Europe,60,70,70,,gbl,German (Berlin),,,52.5,13.333333333299999,1
Germany,Europe,60,72,72,,gha,German (Hannover),,,52.4166666667,9.666666666669999,1
Germany,Europe,60,73,73,,gma,German (Mansfeldisch),,,51.5833333333,11.5,1
Germany,Europe,60,77,77,,gth,German (Thuringian),,,51.0,11.0,1
Germany,Europe,60,82,82,,gwe,German (Westphalian),,,52.0,7.5,1
Germany,Europe,60,149,149,,lge,Low German,,,53.0,10.0,1
Germany,Europe,60,451,451,,srl,Sorbian (Lower),,,51.75,14.333333333299999,1
Germany,Europe,60,490,490,,ydd,Yiddish,,,52.0,23.0,1
Germany,Europe,60,525,525,,dge,Deutsche Gebärdensprache,,,52.0,11.0,1
Germany,Europe,60,583,583,,plb,Polabian,,,51.0,12.833333333299999,1
Germany,Europe,60,900,900,,sou,Sorbian (Upper),,,51.8333333333,14.5,1
Germany,Europe,60,1370,1370,,srb,Sorbian,,,51.5,14.0,1
Germany,Europe,60,1680,1680,,fri,Frisian,,,53.0,5.0,1
Germany,Europe,60,2539,2539,,ger,German,,,52.0,10.0,1
Ghana,Africa,61,21,21,,avt,Avatime,,,6.833333333330001,0.416666666667,1
Ghana,Africa,61,39,39,,buy,Buli (in Ghana),,,10.5,-1.25,1
Ghana,Africa,61,268,268,,ada,Adamorobe Sign Language,,,5.833333333330001,-0.166666666667,1
Ghana,Africa,61,317,317,,ewa,Ewe (Anglo),,,6.0,1.0,1
Ghana,Africa,61,500,500,,anu,Anufo,,,10.0833333333,0.25,1
Ghana,Africa,61,666,666,,cum,Chumburung,,,7.75,0.25,1
Ghana,Africa,61,705,705,,kkb,Konkomba,,,10.0,0.08333333333330001,1
Ghana,Africa,61,712,712,,mmp,Mampruli,,,10.3333333333,-0.666666666667,1
Ghana,Africa,61,723,723,,naf,Nafaanra,,,8.0,-2.58333333333,1
Ghana,Africa,61,751,751,,ssa,Sisaala,,,10.833333333299999,-2.66666666667,2
Ghana,Africa,61,874,874,,grn,Gurenne,,,10.833333333299999,-0.916666666667,1
Ghana,Africa,61,955,955,,tem,Tem,,,8.666666666669999,0.5,1
Ghana,Africa,61,962,962,,vag,Vagla,,,9.416666666669999,-2.41666666667,1
Ghana,Africa,61,1278,1278,,tmp,Tampulma,,,10.4166666667,-0.583333333333,1
Ghana,Africa,61,1348,1348,,bis,Bisa,,,11.5,-0.5,1
Ghana,Africa,61,1606,1606,,kni,Konni,,,10.25,-1.5833333333300001,1
Ghana,Africa,61,1673,1673,,bmb,Bimoba,,,10.5,0.0,1
Ghana,Africa,61,1772,1772,,nkn,Nkonya,,,7.166666666669999,0.25,1
Ghana,Africa,61,1864,1864,,dga,Dagaare,,,10.5,-2.66666666667,1
Ghana,Africa,61,1866,1866,,ga,Gã,,,5.666666666669999,-0.166666666667,1
Ghana,Africa,61,2001,2001,,llm,Lelemi,,,7.333333333330001,0.5,1
Ghana,Africa,61,2188,2188,,dgb,Dagbani,,,9.583333333330001,-0.5,1
Ghana,Africa,61,2309,2309,,akn,Akan,,,6.5,-1.25,1
Ghana,Africa,61,2443,2443,,ewe,Ewe,,,6.333333333330001,0.416666666667,1
Ghana,Africa,61,2584,2584,,ncm,Ncàm,,,9.333333333330001,0.666666666667,1
Greece,Europe,62,320,320,,gsl,Greek Sign Language,,,38.5,22.0,1
Greece,Europe,62,741,741,,rav,Romani (Ajia Varvara),,,38.0,23.5833333333,1
Greece,Europe,62,2540,2540,,grk,Greek (Modern),,,39.0,22.0,1
Greenland,Europe,63,321,321,,gso,Greenlandic (South),,,60.0,-44.0,1
Greenland,Europe,63,534,534,,gre,Greenlandic (East),,,65.0,-40.0,1
Greenland,Europe,63,2519,2519,,grw,Greenlandic (West),,,64.0,-51.0,1
Grenada,North America,64,375,375,,lcr,Lesser Antillean French Creole,,,15.0,-61.1666666667,1
Guadeloupe,Australia & Oceania,65,89,89,,gdl,Guadeloupe Creole,,,16.25,-61.5,1
Guadeloupe,Australia & Oceania,65,375,375,,lcr,Lesser Antillean French Creole,,,15.0,-61.1666666667,1
Guam,Australia & Oceania,66,2508,2508,,cha,Chamorro,,,13.45,144.75,1
Guatemala,North America,67,2,2,,aci,Achí,,,15.166666666700001,-90.5,1
Guatemala,North America,67,201,201,,pcm,Poqomam,,,14.666666666700001,-90.5,1
Guatemala,North America,67,230,230,,tec,Tectiteco,,,15.416666666700001,-92.0833333333,1
Guatemala,North America,67,346,346,,kea,Kanjobal (Eastern),,,15.333333333299999,-91.6666666667,1
Guatemala,North America,67,665,665,,coi,Chortí,,,14.833333333299999,-89.25,1
Guatemala,North America,67,738,738,,pkm,Pokomchí,,,15.416666666700001,-90.5,1
Guatemala,North America,67,803,803,,kwe,Kanjobal (Western),,,15.833333333299999,-91.8333333333,1
Guatemala,North America,67,948,948,,qch,Quiché,,,15.0,-91.4166666667,1
Guatemala,North America,67,1060,1060,,agu,Aguacatec,,,15.416666666700001,-91.3333333333,1
Guatemala,North America,67,1109,1109,,chj,Chuj,,,15.916666666700001,-91.5833333333,1
Guatemala,North America,67,1173,1173,,ixi,Ixil,,,15.5,-91.0,1
Guatemala,North America,67,1307,1307,,itz,Itzaj,,,17.0,-89.8333333333,1
Guatemala,North America,67,1356,1356,,kek,K'ekchí,,,16.0,-89.8333333333,1
Guatemala,North America,67,1716,1716,,cak,Cakchiquel,,,14.5,-91.0,1
Guatemala,North America,67,1995,1995,,grf,Garífuna,,,15.666666666700001,-88.0,2
Guatemala,North America,67,2252,2252,,mam,Mam,,,15.0,-91.8333333333,1
Guatemala,North America,67,2325,2325,,tzu,Tzutujil,,,14.666666666700001,-91.3333333333,1
Guatemala,North America,67,2487,2487,,jak,Jakaltek,,,15.666666666700001,-91.6666666667,1
Guatemala,North America,67,2662,2662,,qum,Sipakapense,,,15.25,-91.75,1
Guinea,Africa,68,148,148,,lma,Loma,,,8.0,-9.5,1
Guinea,Africa,68,166,166,,mnk,Maninka,,,10.5,-9.5,1
Guinea,Africa,68,529,529,,fgu,Fula (Guinean),,,11.5,-12.5,1
Guinea,Africa,68,706,706,,kko,Koranko,,,9.333333333330001,-11.25,1
Guinea,Africa,68,914,914,,bgs,Baga Sitemu,,,10.5,-14.5,1
Guinea,Africa,68,1019,1019,,bsr,Basari,,,12.666666666700001,-13.0,1
Guinea,Africa,68,1038,1038,,kgi,Konyagi,,,12.5,-13.25,1
Guinea,Africa,68,1129,1129,,mdk,Mandinka,,,13.0,-15.666666666700001,1
Guinea,Africa,68,1247,1247,,kss,Kisi (Southern),,,8.5,-10.25,1
Guinea,Africa,68,1531,1531,,sus,Susu,,,10.0,-13.0,1
Guinea,Africa,68,1764,1764,,man,Mano,,,7.0,-9.0,1
Guinea,Africa,68,2074,2074,,dan,Dan,,,7.5,-8.0,1
Guinea,Africa,68,2311,2311,,kis,Kisi,,,8.833333333330001,-10.1666666667,1
Guinea-Bissau,Africa,69,34,34,,bfd,Biafada,,,11.416666666700001,-15.166666666700001,1
Guinea-Bissau,Africa,69,93,93,,gbc,Guinea Bissau Crioulo,,,12.0,-15.0,1
Guinea-Bissau,Africa,69,167,167,,mkn,Mankanya,,,12.083333333299999,-15.916666666700001,1
Guinea-Bissau,Africa,69,387,387,,mjk,Manjaku,,,12.0,-16.25,1
Guinea-Bissau,Africa,69,1158,1158,,blz,Balanta,,,12.25,-15.333333333299999,1
Guyana,South America,70,375,375,,lcr,Lesser Antillean French Creole,,,15.0,-61.1666666667,1
Guyana,South America,70,736,736,,pem,Pemon,,,5.33333333333,-62.0,1
Guyana,South America,70,782,782,,bdc,Berbice Dutch Creole,,,5.33333333333,-58.0,1
